shop_id,item_id,prediction,forecast_month
15,15399,0.14142591,next_month
15,15401,0.63845867,next_month
15,15402,0.07045719,next_month
15,15405,0.19470212,next_month
15,15406,0.064374715,next_month
15,15407,0.14142591,next_month
15,15410,0.5073804,next_month
15,15411,0.36753047,next_month
15,15412,0.14142591,next_month
15,15413,0.14142591,next_month
15,15414,0.14142591,next_month
15,15415,0.14142591,next_month
15,15416,0.09457197,next_month
15,15417,0.14142591,next_month
15,15418,0.14142591,next_month
15,15419,0.14142591,next_month
15,15420,0.14142591,next_month
15,15423,0.5465469,next_month
15,15424,0.45489943,next_month
15,15438,0.14142591,next_month
15,15444,0.14142591,next_month
15,15446,0.14142591,next_month
15,15447,0.14142591,next_month
15,15450,0.11565124,next_month
15,15451,0.16392346,next_month
15,15455,0.14142591,next_month
15,15456,0.6958636,next_month
15,15458,0.40758744,next_month
15,15459,0.9488789,next_month
15,15467,1.654146,next_month
15,15470,1.0539163,next_month
15,15472,0.3044443,next_month
15,15477,0.14142591,next_month
15,15478,0.56650907,next_month
15,15480,0.09457197,next_month
15,15481,0.14142591,next_month
15,15483,0.0795001,next_month
15,15484,0.25730744,next_month
15,15487,0.7430402,next_month
15,15488,0.14142591,next_month
15,15489,0.064374715,next_month
15,15490,0.09701941,next_month
15,15492,0.24692953,next_month
15,15493,0.18801863,next_month
15,15494,0.5647518,next_month
15,15495,0.25658762,next_month
15,15496,0.48743594,next_month
15,15497,0.14142591,next_month
15,15498,0.1944342,next_month
15,15499,0.58472985,next_month
15,15500,1.035293,next_month
15,15503,0.43032083,next_month
15,15504,1.3756245,next_month
15,15507,0.5000204,next_month
15,15510,0.083773084,next_month
15,15511,0.6360843,next_month
15,15512,0.4336932,next_month
15,15513,0.74083793,next_month
15,15519,0.49259204,next_month
15,15520,0.45161074,next_month
15,15521,0.095667705,next_month
15,15523,0.09701941,next_month
15,15524,0.48972666,next_month
15,15545,0.5237378,next_month
15,15546,0.3928885,next_month
15,15548,0.26573178,next_month
15,15552,0.48596287,next_month
15,15553,0.5829562,next_month
15,15560,2.1843748,next_month
15,15564,0.32976562,next_month
15,15566,0.14142591,next_month
15,15571,0.48916855,next_month
15,15572,0.30979455,next_month
15,15574,0.38651824,next_month
15,15575,0.7419856,next_month
15,15577,0.43177748,next_month
15,15584,0.5346596,next_month
15,15586,0.32865292,next_month
15,15591,0.3881536,next_month
15,15594,0.46422416,next_month
15,15595,3.1945503,next_month
15,15608,0.28511328,next_month
15,15609,1.6790456,next_month
15,15624,0.12000187,next_month
15,15635,0.6204169,next_month
15,15640,0.7927718,next_month
15,15653,0.35627374,next_month
15,15654,0.5633978,next_month
15,15665,0.4080704,next_month
15,15667,0.45707583,next_month
15,15673,0.5392392,next_month
15,15680,0.22692364,next_month
15,15686,0.3426438,next_month
15,15688,0.25836614,next_month
15,15692,0.53957844,next_month
15,15698,1.0415634,next_month
15,15702,0.40750495,next_month
15,15706,0.29511756,next_month
15,15735,0.081212275,next_month
15,15739,0.14101112,next_month
15,15740,0.63773054,next_month
15,15757,0.66896456,next_month
15,15759,0.14142591,next_month
15,15760,0.24676235,next_month
15,15764,0.7995874,next_month
15,15776,0.2860454,next_month
15,15777,0.20855002,next_month
15,15780,0.7761109,next_month
15,15784,0.3200564,next_month
15,15785,0.3357906,next_month
15,15786,0.49309155,next_month
15,15788,2.4985,next_month
15,15793,0.7065555,next_month
15,15797,0.20631368,next_month
15,15798,0.42805302,next_month
15,15805,0.3696958,next_month
15,15806,0.5056353,next_month
15,15807,0.06274351,next_month
15,15811,0.22222011,next_month
15,15812,0.1658892,next_month
15,15821,0.6427446,next_month
15,15832,0.44136435,next_month
15,15833,0.46178555,next_month
15,15835,0.4651997,next_month
15,15836,0.42359942,next_month
15,15844,0.3178316,next_month
15,15849,0.064374715,next_month
15,15850,0.078264624,next_month
15,15854,0.082295634,next_month
15,15855,0.38015732,next_month
15,15856,0.6876146,next_month
15,15857,0.19407485,next_month
15,15858,0.09701941,next_month
15,15859,0.09701941,next_month
15,15866,0.14142591,next_month
15,15868,0.12401807,next_month
15,15870,0.15019695,next_month
15,15875,0.12574264,next_month
15,15876,0.3901578,next_month
15,15877,0.18668659,next_month
15,15878,0.16686736,next_month
15,15885,0.14142591,next_month
15,15889,0.06575704,next_month
15,15892,0.8342359,next_month
15,15897,0.09457197,next_month
15,15898,0.36072472,next_month
15,15899,0.21491145,next_month
15,15900,0.24023578,next_month
15,15922,0.7898189,next_month
15,15924,0.42256856,next_month
15,15925,0.56134915,next_month
15,15926,0.14142591,next_month
15,15936,0.14142591,next_month
15,15938,0.09701941,next_month
15,15948,0.082987316,next_month
15,15971,0.68553126,next_month
15,15988,1.1854597,next_month
15,15989,0.09369756,next_month
15,15995,0.589149,next_month
15,15998,0.09281802,next_month
15,16000,0.23928773,next_month
15,16002,0.24731027,next_month
15,16003,0.56988907,next_month
15,16004,0.3462106,next_month
15,16005,0.064374715,next_month
15,16007,0.06882598,next_month
15,16009,0.064374715,next_month
15,16012,0.11430619,next_month
15,16013,0.551506,next_month
15,16016,0.09457197,next_month
15,16019,0.2904746,next_month
15,16020,0.24938291,next_month
15,16025,0.40819305,next_month
15,16028,0.2069113,next_month
15,16031,0.6200652,next_month
15,16032,0.61493814,next_month
15,16033,0.24676235,next_month
15,16034,0.14142591,next_month
15,16035,0.38500902,next_month
15,16036,0.5650204,next_month
15,16037,0.35115853,next_month
15,16038,0.14142591,next_month
15,16040,0.37489715,next_month
15,16041,0.4958152,next_month
15,16042,0.21543576,next_month
15,16043,0.5274413,next_month
15,16045,0.32307687,next_month
15,16046,0.6473298,next_month
15,16047,0.15048222,next_month
15,16050,0.089904495,next_month
15,16051,0.14142591,next_month
15,16052,0.56304246,next_month
15,16053,0.65999335,next_month
15,16054,0.21764039,next_month
15,16055,0.06274351,next_month
15,16056,0.25104567,next_month
15,16057,0.37003607,next_month
15,16058,0.441283,next_month
15,16059,0.8787287,next_month
15,16061,0.6119596,next_month
15,16063,0.47689,next_month
15,16064,0.09701941,next_month
15,16067,0.14142591,next_month
15,16068,0.36736524,next_month
15,16069,0.1393874,next_month
15,16071,0.07320142,next_month
15,16073,0.09067644,next_month
15,16075,0.14142591,next_month
15,16076,2.0481257,next_month
15,16077,0.09701941,next_month
15,16079,0.1393874,next_month
15,16083,0.25718603,next_month
15,16085,0.7215208,next_month
15,16086,0.31646797,next_month
15,16087,0.06274351,next_month
15,16089,0.14142591,next_month
15,16090,0.66831195,next_month
15,16091,0.51623195,next_month
15,16093,0.09457197,next_month
15,16094,0.14142591,next_month
15,16095,0.064374715,next_month
15,16096,0.3817521,next_month
15,16097,0.09457197,next_month
15,16098,0.5377209,next_month
15,16099,0.09701941,next_month
15,16102,0.24105838,next_month
15,16103,0.8646974,next_month
15,16105,0.0932589,next_month
15,16106,0.68574744,next_month
15,16108,0.46875003,next_month
15,16110,0.9286635,next_month
15,16111,0.50280803,next_month
15,16112,0.2921569,next_month
15,16113,0.3835725,next_month
15,16115,0.37715504,next_month
15,16116,0.14242058,next_month
15,16117,0.42785063,next_month
15,16118,0.3610397,next_month
15,16119,0.06274351,next_month
15,16120,0.92387116,next_month
15,16121,0.6819919,next_month
15,16122,0.26798096,next_month
15,16123,0.22659409,next_month
15,16125,0.2230624,next_month
15,16126,0.08892867,next_month
15,16128,0.44734645,next_month
15,16129,0.1393874,next_month
15,16130,0.9057779,next_month
15,16135,0.468347,next_month
15,16136,0.064374715,next_month
15,16138,0.38668895,next_month
15,16139,0.466312,next_month
15,16140,0.072450265,next_month
15,16141,0.14142591,next_month
15,16142,1.1231349,next_month
15,16143,0.06274351,next_month
15,16145,0.18340155,next_month
15,16146,0.6969871,next_month
15,16147,0.24692953,next_month
15,16153,0.56573427,next_month
15,16154,0.14142591,next_month
15,16155,0.18560521,next_month
15,16156,0.8049548,next_month
15,16157,0.38517803,next_month
15,16158,0.14142591,next_month
15,16159,0.38793027,next_month
15,16160,0.15539324,next_month
15,16163,0.24692953,next_month
15,16164,0.35115948,next_month
15,16166,0.9893204,next_month
15,16167,0.14947236,next_month
15,16169,1.1231349,next_month
15,16170,0.43088177,next_month
15,16173,0.50201213,next_month
15,16174,0.24595265,next_month
15,16175,0.06541717,next_month
15,16177,0.20452568,next_month
15,16179,0.24055912,next_month
15,16180,0.45194796,next_month
15,16182,0.3507987,next_month
15,16184,0.18560521,next_month
15,16186,0.089485444,next_month
15,16187,0.7701529,next_month
15,16188,0.9322639,next_month
15,16190,0.14142591,next_month
15,16191,0.7069366,next_month
15,16193,0.14142591,next_month
15,16195,0.19150421,next_month
15,16196,1.0826939,next_month
15,16197,0.33109295,next_month
15,16200,0.14142591,next_month
15,16205,0.33601034,next_month
15,16206,0.16285248,next_month
15,16207,0.18668659,next_month
15,16208,0.761481,next_month
15,16209,0.08814765,next_month
15,16210,0.25225836,next_month
15,16211,0.14142591,next_month
15,16212,0.11500829,next_month
15,16219,0.23883407,next_month
15,16221,0.48735458,next_month
15,16225,0.5997898,next_month
15,16226,0.5475203,next_month
15,16227,0.18560521,next_month
15,16231,0.52870923,next_month
15,16232,0.28861657,next_month
15,16233,0.14142591,next_month
15,16234,0.22794597,next_month
15,16236,0.26619622,next_month
15,16237,0.11411456,next_month
15,16239,0.8622053,next_month
15,16243,0.09457197,next_month
15,16245,0.56733906,next_month
15,16246,0.5582139,next_month
15,16247,0.3087855,next_month
15,16248,0.44384584,next_month
15,16251,0.32614106,next_month
15,16260,0.2170134,next_month
15,16262,0.6047976,next_month
15,16264,0.093488045,next_month
15,16267,0.7077652,next_month
15,16272,0.27862942,next_month
15,16273,0.24707372,next_month
15,16275,1.3544244,next_month
15,16276,0.54169285,next_month
15,16278,0.13535932,next_month
15,16287,0.24796897,next_month
15,16311,0.18334271,next_month
15,16313,0.5096375,next_month
15,16315,0.44465753,next_month
15,16316,0.14142591,next_month
15,16334,0.14142591,next_month
15,16349,0.14142591,next_month
15,16350,0.06274351,next_month
15,16351,0.4854618,next_month
15,16353,0.30724487,next_month
15,16355,0.11430619,next_month
15,16361,0.848108,next_month
15,16362,0.08311137,next_month
15,16366,0.9442543,next_month
15,16371,0.09701941,next_month
15,16372,1.2463074,next_month
15,16374,0.3679031,next_month
15,16376,0.43053597,next_month
15,16377,0.59137857,next_month
15,16388,0.52521545,next_month
15,16395,0.1393874,next_month
15,16396,0.10848826,next_month
15,16398,0.21545318,next_month
15,16436,0.14142591,next_month
15,16450,0.14142591,next_month
15,16451,0.14142591,next_month
15,16459,0.14142591,next_month
15,16461,0.14142591,next_month
15,16469,0.22981487,next_month
15,16474,0.59420836,next_month
15,16494,0.45207408,next_month
15,16498,0.16122925,next_month
15,16515,0.089904495,next_month
15,16534,0.14142591,next_month
15,16541,0.16686736,next_month
15,16543,0.67474836,next_month
15,16549,0.15160827,next_month
15,16556,0.5440213,next_month
15,16560,0.45187235,next_month
15,16567,0.648457,next_month
15,16573,1.1282548,next_month
15,16582,0.635634,next_month
15,16585,0.42526975,next_month
15,16586,1.0822697,next_month
15,16595,0.5088948,next_month
15,16601,0.14142591,next_month
15,16604,0.2568172,next_month
15,16613,0.30115673,next_month
15,16618,0.14142591,next_month
15,16629,0.4642286,next_month
15,16638,0.16794066,next_month
15,16639,0.1925538,next_month
15,16653,0.6096991,next_month
15,16655,0.09457197,next_month
15,16657,0.14142591,next_month
15,16675,0.14142591,next_month
15,16676,0.14142591,next_month
15,16679,0.3799978,next_month
15,16680,0.6352543,next_month
15,16690,0.07045719,next_month
15,16691,0.9554697,next_month
15,16697,0.06274351,next_month
15,16699,0.5298736,next_month
15,16721,0.29133254,next_month
15,16730,0.07197239,next_month
15,16733,0.32943842,next_month
15,16735,0.31578907,next_month
15,16737,0.08340626,next_month
15,16784,0.09457197,next_month
15,16785,0.18560521,next_month
15,16786,0.82577395,next_month
15,16787,0.24716873,next_month
15,16788,0.14142591,next_month
15,16790,0.5230984,next_month
15,16799,0.094688565,next_month
15,16803,0.263504,next_month
15,16804,0.22211899,next_month
15,16805,0.45427382,next_month
15,16811,0.21241637,next_month
15,16813,0.21241637,next_month
15,16820,0.31741464,next_month
15,16822,0.5637121,next_month
15,16823,0.67700166,next_month
15,16825,0.1415475,next_month
15,16826,0.8846928,next_month
15,16843,0.47767344,next_month
15,16844,0.41745496,next_month
15,16858,0.7963912,next_month
15,16866,0.07777499,next_month
15,16880,0.71161026,next_month
15,16885,0.51020473,next_month
15,16889,0.2099875,next_month
15,16898,0.36693308,next_month
15,16910,0.33126077,next_month
15,16917,0.2376415,next_month
15,16922,0.3881869,next_month
15,16923,0.46167067,next_month
15,16937,0.27455074,next_month
15,16946,0.07581371,next_month
15,16953,0.14142591,next_month
15,16954,0.20390688,next_month
15,16957,0.18216248,next_month
15,16958,0.12096388,next_month
15,16975,0.69755167,next_month
15,16976,0.3660017,next_month
15,16985,0.29913682,next_month
15,16986,0.4447397,next_month
15,16987,0.090815574,next_month
15,16988,0.07893876,next_month
15,16997,0.10848826,next_month
15,17010,0.44951588,next_month
15,17011,0.57539743,next_month
15,17015,0.39198837,next_month
15,17017,0.49217844,next_month
15,17022,0.2170134,next_month
15,17027,0.22746232,next_month
15,17030,0.06555997,next_month
15,17031,0.14142591,next_month
15,17032,0.6667312,next_month
15,17042,0.07197239,next_month
15,17046,0.14142591,next_month
15,17047,0.22610244,next_month
15,17101,0.42901838,next_month
15,17104,0.14142591,next_month
15,17105,0.08892867,next_month
15,17107,0.66579133,next_month
15,17108,0.06274351,next_month
15,17112,0.3146974,next_month
15,17113,0.34733972,next_month
15,17117,0.09701941,next_month
15,17124,0.14142591,next_month
15,17131,1.7946907,next_month
15,17152,0.42357987,next_month
15,17157,0.35799646,next_month
15,17162,0.32483938,next_month
15,17168,0.14883262,next_month
15,17184,0.37846854,next_month
15,17201,0.42735422,next_month
15,17204,0.33537728,next_month
15,17220,0.34434658,next_month
15,17224,0.5089712,next_month
15,17225,0.38542238,next_month
15,17229,0.1393874,next_month
15,17237,0.09701941,next_month
15,17242,0.22026677,next_month
15,17244,0.35743845,next_month
15,17261,0.56692916,next_month
15,17262,0.09701941,next_month
15,17270,0.61432654,next_month
15,17279,0.19772701,next_month
15,17290,0.14142591,next_month
15,17302,0.06699516,next_month
15,17306,0.14142591,next_month
15,17320,0.76751196,next_month
15,17321,0.18560521,next_month
15,17332,0.14142591,next_month
15,17335,0.69620097,next_month
15,17361,0.72412515,next_month
15,17364,0.09701941,next_month
15,17371,0.7655447,next_month
15,17374,0.2021661,next_month
15,17375,0.736501,next_month
15,17376,0.1210621,next_month
15,17385,0.24283686,next_month
15,17387,0.3375995,next_month
15,17388,0.09811687,next_month
15,17390,0.8507082,next_month
15,17391,0.16717768,next_month
15,17392,0.55264795,next_month
15,17403,0.3260727,next_month
15,17409,0.14142591,next_month
15,17416,0.2021661,next_month
15,17419,0.17400217,next_month
15,17420,0.19659168,next_month
15,17440,0.14142591,next_month
15,17448,0.49743798,next_month
15,17449,0.27423948,next_month
15,17451,0.5807878,next_month
15,17452,2.173225,next_month
15,17458,0.5281784,next_month
15,17459,0.46389303,next_month
15,17461,0.14142591,next_month
15,17468,0.1739289,next_month
15,17469,0.48495048,next_month
15,17479,1.9688512,next_month
15,17480,0.5282322,next_month
15,17481,0.41458845,next_month
15,17482,0.064374715,next_month
15,17531,0.3063526,next_month
15,17534,0.278403,next_month
15,17544,0.38791305,next_month
15,17566,0.07893876,next_month
15,17568,0.064374715,next_month
15,17581,0.3822054,next_month
15,17595,0.46011984,next_month
15,17597,0.46877268,next_month
15,17598,0.08356802,next_month
15,17610,0.14142591,next_month
15,17620,0.36821505,next_month
15,17625,0.14142591,next_month
15,17635,0.28244942,next_month
15,17637,0.14142591,next_month
15,17638,0.49474254,next_month
15,17640,0.40480798,next_month
15,17641,0.5806781,next_month
15,17653,0.40764013,next_month
15,17655,0.22107254,next_month
15,17657,0.09457197,next_month
15,17658,0.33998755,next_month
15,17660,0.23855938,next_month
15,17662,0.20475492,next_month
15,17665,0.16616026,next_month
15,17666,0.1393874,next_month
15,17674,0.08892867,next_month
15,17702,0.3610015,next_month
15,17711,0.22327994,next_month
15,17712,0.09457197,next_month
15,17714,0.22231945,next_month
15,17717,0.33941022,next_month
15,17734,0.2524412,next_month
15,17747,0.14142591,next_month
15,17748,0.11430619,next_month
15,17750,0.6422182,next_month
15,17755,0.14142591,next_month
15,17756,0.30247712,next_month
15,17757,0.06274351,next_month
15,17764,0.064374715,next_month
15,17772,0.56736195,next_month
15,17773,0.15539324,next_month
15,17774,0.089904495,next_month
15,17775,0.10848826,next_month
15,17785,0.07063805,next_month
15,17811,0.22107254,next_month
15,17831,0.40383035,next_month
15,17840,0.5428019,next_month
15,17847,0.5129507,next_month
15,17848,0.14142591,next_month
15,17858,0.06274351,next_month
15,17869,0.26526588,next_month
15,17874,0.4791118,next_month
15,17882,0.11500829,next_month
15,17883,1.6438805,next_month
15,17887,0.34853092,next_month
15,17888,0.72098273,next_month
15,17889,0.2517612,next_month
15,17890,0.6455514,next_month
15,17897,0.35115948,next_month
15,17898,0.28020966,next_month
15,17903,0.23726001,next_month
15,17921,0.064374715,next_month
15,17929,0.44430524,next_month
15,17931,0.09457197,next_month
15,17936,0.14142591,next_month
15,17942,0.09701941,next_month
15,17945,0.52537173,next_month
15,17948,0.09457197,next_month
15,17957,0.14142591,next_month
15,17963,0.09701941,next_month
15,17975,0.5592865,next_month
15,17976,0.38545018,next_month
15,17978,0.24522683,next_month
15,17979,0.7878589,next_month
15,17981,0.63062763,next_month
15,17982,0.49737838,next_month
15,17987,0.45672795,next_month
15,17988,0.40623745,next_month
15,17989,0.4917299,next_month
15,17990,0.5601122,next_month
15,17996,0.4181702,next_month
15,18011,0.35657296,next_month
15,18015,0.41458845,next_month
15,18016,0.59826046,next_month
15,18017,0.14142591,next_month
15,18022,0.2728577,next_month
15,18023,0.27441654,next_month
15,18025,0.2170134,next_month
15,18026,0.09701941,next_month
15,18027,0.6955767,next_month
15,18028,0.45658144,next_month
15,18029,0.51140964,next_month
15,18030,0.20913045,next_month
15,18031,0.3999706,next_month
15,18032,0.6022992,next_month
15,18033,0.7123423,next_month
15,18034,0.53684497,next_month
15,18036,0.4328968,next_month
15,18038,0.59641206,next_month
15,18039,1.2396368,next_month
15,18041,0.16164196,next_month
15,18042,0.6848949,next_month
15,18043,1.2562014,next_month
15,18044,0.62148166,next_month
15,18045,0.15185414,next_month
15,18047,0.22950168,next_month
15,18048,0.226663,next_month
15,18049,0.31130448,next_month
15,18059,1.4631764,next_month
15,18069,0.38438207,next_month
15,18091,0.3334588,next_month
15,18099,0.09457197,next_month
15,18100,0.29401982,next_month
15,18101,0.8832148,next_month
15,18102,0.61600715,next_month
15,18104,0.32332778,next_month
15,18105,0.24464726,next_month
15,18106,0.064374715,next_month
15,18107,0.3518888,next_month
15,18108,1.2229568,next_month
15,18109,0.63525337,next_month
15,18115,0.9316656,next_month
15,18125,0.35948223,next_month
15,18129,0.51234025,next_month
15,18131,0.09457197,next_month
15,18132,0.3536721,next_month
15,18140,0.26533008,next_month
15,18146,0.30052382,next_month
15,18147,0.2391973,next_month
15,18163,0.48663878,next_month
15,18174,0.67022717,next_month
15,18181,0.14142591,next_month
15,18183,0.16295964,next_month
15,18184,0.28448772,next_month
15,18186,0.5922558,next_month
15,18187,0.14142591,next_month
15,18188,0.5645815,next_month
15,18192,0.41003767,next_month
15,18195,0.64939183,next_month
15,18200,0.09457197,next_month
15,18201,0.16092664,next_month
15,18205,0.14142591,next_month
15,18208,0.46598458,next_month
15,18209,0.07045719,next_month
15,18219,0.32281315,next_month
15,18253,0.6570444,next_month
15,18255,0.21401425,next_month
15,18257,0.28333905,next_month
15,18259,0.35946742,next_month
15,18274,0.07197239,next_month
15,18277,0.21231247,next_month
15,18278,0.089485444,next_month
15,18280,0.57886285,next_month
15,18303,0.3291042,next_month
15,18315,0.15539324,next_month
15,18320,0.15068012,next_month
15,18322,0.4998756,next_month
15,18325,0.38571078,next_month
15,18326,0.86994785,next_month
15,18327,0.8443984,next_month
15,18333,0.7468591,next_month
15,18334,0.12955266,next_month
15,18338,0.1176599,next_month
15,18339,0.101897545,next_month
15,18341,0.16532765,next_month
15,18342,0.10387618,next_month
15,18344,0.11704519,next_month
15,18355,0.17266111,next_month
15,18357,0.09742486,next_month
15,18360,0.13920993,next_month
15,18361,0.18146943,next_month
15,18363,0.11825076,next_month
15,18368,0.118920535,next_month
15,18370,0.14142591,next_month
15,18375,0.14142591,next_month
15,18378,0.08974555,next_month
15,18379,0.11863106,next_month
15,18380,0.12398985,next_month
15,18384,0.14142591,next_month
15,18393,0.10625607,next_month
15,18397,0.12060859,next_month
15,18411,0.09457197,next_month
15,18417,0.0910604,next_month
15,18425,0.093488045,next_month
15,18430,0.14142591,next_month
15,18434,0.17304805,next_month
15,18438,0.089007676,next_month
15,18439,0.14142591,next_month
15,18445,0.09726317,next_month
15,18454,0.1082094,next_month
15,18456,0.09131112,next_month
15,18457,0.15727301,next_month
15,18462,0.14142591,next_month
15,18464,0.10625607,next_month
15,18466,0.14015149,next_month
15,18467,0.15323664,next_month
15,18476,0.15554844,next_month
15,18479,0.15554844,next_month
15,18481,0.14142591,next_month
15,18482,0.095667705,next_month
15,18483,0.14142591,next_month
15,18484,0.14142591,next_month
15,18487,0.14142591,next_month
15,18490,0.14142591,next_month
15,18494,0.14142591,next_month
15,18497,0.14142591,next_month
15,18498,0.11011066,next_month
15,18499,0.19463973,next_month
15,18500,0.12615441,next_month
15,18501,0.14142591,next_month
15,18511,0.14142591,next_month
15,18514,0.14142591,next_month
15,18523,0.0910604,next_month
15,18530,0.09701941,next_month
15,18543,0.09701941,next_month
15,18546,0.09701941,next_month
15,18560,0.20111626,next_month
15,18570,0.09457197,next_month
15,18571,0.1381942,next_month
15,18572,0.14142591,next_month
15,18573,0.14142591,next_month
15,18579,0.09701941,next_month
15,18587,0.14142591,next_month
15,18589,0.14142591,next_month
15,18595,0.14041775,next_month
15,18617,0.17563634,next_month
15,18619,0.17242391,next_month
15,18620,0.19451773,next_month
15,18622,0.0910604,next_month
15,18623,0.14142591,next_month
15,18627,0.14142591,next_month
15,18629,0.101897545,next_month
15,18641,0.14196838,next_month
15,18643,0.12401807,next_month
15,18646,0.09701941,next_month
15,18653,0.13379729,next_month
15,18654,0.101897545,next_month
15,18666,0.09701941,next_month
15,18669,0.21223325,next_month
15,18671,0.11064959,next_month
15,18672,0.14142591,next_month
15,18675,0.09701941,next_month
15,18677,0.101897545,next_month
15,18679,0.14142591,next_month
15,18680,0.09457197,next_month
15,18685,0.09457197,next_month
15,18686,0.14142591,next_month
15,18688,0.14142591,next_month
15,18690,0.09457197,next_month
15,18696,0.10387618,next_month
15,18698,0.09457197,next_month
15,18699,0.14142591,next_month
15,18701,0.14142591,next_month
15,18704,0.14142591,next_month
15,18707,0.14142591,next_month
15,18708,0.09457197,next_month
15,18710,0.093488045,next_month
15,18714,0.10360843,next_month
15,18715,0.14142591,next_month
15,18719,0.1639161,next_month
15,18724,0.14879003,next_month
15,18729,0.13405958,next_month
15,18734,0.15980119,next_month
15,18739,0.14142591,next_month
15,18741,0.093488045,next_month
15,18743,0.14142591,next_month
15,18746,0.14142591,next_month
15,18759,0.093488045,next_month
15,18764,0.101897545,next_month
15,18777,0.09701941,next_month
15,18778,0.14142591,next_month
15,18779,0.09701941,next_month
15,18793,0.09701941,next_month
15,18795,0.09701941,next_month
15,18825,0.14142591,next_month
15,18831,0.14142591,next_month
15,18835,0.14142591,next_month
15,18841,0.16022518,next_month
15,18843,0.12016194,next_month
15,18849,0.09701941,next_month
15,18882,0.09701941,next_month
15,18883,0.14142591,next_month
15,18884,0.101897545,next_month
15,18887,0.14142591,next_month
15,18910,0.095667705,next_month
15,18911,0.093488045,next_month
15,18913,0.1176599,next_month
15,18916,0.093488045,next_month
15,18924,0.14142591,next_month
15,18926,0.14142591,next_month
15,18939,0.14142591,next_month
15,18944,0.14142591,next_month
15,18945,0.14142591,next_month
15,18968,0.14142591,next_month
15,18975,0.9145344,next_month
15,18979,0.13576192,next_month
15,18980,0.14142591,next_month
15,19001,0.14142591,next_month
15,19015,0.09701941,next_month
15,19023,0.11792198,next_month
15,19024,0.14142591,next_month
15,19033,0.14142591,next_month
15,19034,0.14142591,next_month
15,19036,0.09564171,next_month
15,19037,0.092546284,next_month
15,19039,0.14142591,next_month
15,19040,0.14142591,next_month
15,19041,0.13379729,next_month
15,19043,0.14142591,next_month
15,19044,0.0910604,next_month
15,19045,0.14041775,next_month
15,19046,0.093488045,next_month
15,19048,0.09000297,next_month
15,19049,0.14142591,next_month
15,19050,0.15727301,next_month
15,19051,0.14142591,next_month
15,19053,0.095667705,next_month
15,19058,0.14142591,next_month
15,19072,0.095667705,next_month
15,19075,0.14142591,next_month
15,19080,0.14142591,next_month
15,19085,0.14142591,next_month
15,19087,0.27907476,next_month
15,19088,0.27416834,next_month
15,19092,0.2632073,next_month
15,19093,0.42144558,next_month
15,19094,0.08954923,next_month
15,19098,0.09131112,next_month
15,19110,0.14142591,next_month
15,19116,0.14142591,next_month
15,19117,0.15727301,next_month
15,19118,0.093488045,next_month
15,19119,0.13127723,next_month
15,19125,0.0910604,next_month
15,19126,0.23225577,next_month
15,19127,0.14142591,next_month
15,19132,0.14142591,next_month
15,19144,0.09701941,next_month
15,19155,0.0910604,next_month
15,19162,0.091051616,next_month
15,19163,0.14142591,next_month
15,19176,0.14142591,next_month
15,19183,0.14142591,next_month
15,19204,0.091051616,next_month
15,19205,0.123112336,next_month
15,19210,0.0910604,next_month
15,19219,0.0910604,next_month
15,19220,0.17477262,next_month
15,19240,0.14142591,next_month
15,19244,0.14790252,next_month
15,19252,0.09701941,next_month
15,19253,0.22632973,next_month
15,19258,0.14142591,next_month
15,19282,0.093488045,next_month
15,19286,0.14142591,next_month
15,19288,0.09701941,next_month
15,19289,0.09701941,next_month
15,19290,0.09701941,next_month
15,19291,0.14142591,next_month
15,19295,0.09701941,next_month
15,19305,0.14142591,next_month
15,19308,0.14142591,next_month
15,19309,0.14142591,next_month
15,19310,0.14142591,next_month
15,19313,0.14142591,next_month
15,19317,0.14142591,next_month
15,19325,0.14142591,next_month
15,19331,0.14142591,next_month
15,19334,0.13443168,next_month
15,19337,0.09742486,next_month
15,19338,0.16571306,next_month
15,19339,0.08602122,next_month
15,19341,0.08974555,next_month
15,19343,0.095667705,next_month
15,19344,0.14142591,next_month
15,19345,0.09701941,next_month
15,19346,0.14427622,next_month
15,19347,0.17071903,next_month
15,19354,0.14142591,next_month
15,19399,0.14142591,next_month
15,19405,0.14142591,next_month
15,19406,0.13031292,next_month
15,19415,0.093488045,next_month
15,19417,0.14142591,next_month
15,19422,0.14142591,next_month
15,19423,0.14142591,next_month
15,19425,0.14142591,next_month
15,19426,0.14142591,next_month
15,19427,0.16532765,next_month
15,19430,0.14142591,next_month
15,19431,0.09457197,next_month
15,19436,0.09457197,next_month
15,19438,0.14142591,next_month
15,19439,0.09701941,next_month
15,19440,0.09131088,next_month
15,19441,0.14142591,next_month
15,19442,0.09701941,next_month
15,19443,0.14142591,next_month
15,19454,0.14142591,next_month
15,19455,0.09309462,next_month
15,19460,0.1116924,next_month
15,19463,0.14226922,next_month
15,19464,0.14142591,next_month
15,19478,0.14142591,next_month
15,19479,0.1216394,next_month
15,19487,0.14142591,next_month
15,19488,0.14142591,next_month
15,19490,0.12905134,next_month
15,19503,0.14142591,next_month
15,19507,0.14142591,next_month
15,19511,0.14142591,next_month
15,19539,0.14142591,next_month
15,19552,0.14142591,next_month
15,19559,0.14142591,next_month
15,19576,0.14142591,next_month
15,19578,0.14142591,next_month
15,19580,0.14142591,next_month
15,19581,0.095667705,next_month
15,19588,0.14142591,next_month
